,id_col,step_col,tmp_col
8423,idx_3938,INGEST,2024-10-27 18:00:38.387187
8424,idx_3938,PROCESSING,2024-10-27 18:12:01.387187
8425,idx_3938,WORKING,2024-10-27 18:34:42.387187
8426,idx_3938,WORKING,2024-10-27 18:40:03.387187
8427,idx_3938,PENDING_APPROVAL,2024-10-27 18:48:22.387187
8428,idx_3938,APPROVED,2024-10-27 18:52:58.387187
8429,idx_3938,CLOSED,2024-10-27 18:52:58.387187
8430,idx_3939,INGEST,2024-10-27 18:15:49.387189
8431,idx_3939,PROCESSING,2024-10-27 18:28:53.387189
8432,idx_3939,ASSIGNED,2024-10-27 18:35:05.387189
8433,idx_3939,INGEST,2024-10-27 18:36:24.387189
8434,idx_3940,INGEST,2024-10-27 17:31:17.387190
8435,idx_3940,PROCESSING,2024-10-27 17:32:08.387190
8436,idx_3940,WORKING,2024-10-27 18:24:58.387190
8437,idx_3940,PENDING_APPROVAL,2024-10-27 18:36:27.387190
8438,idx_3940,APPROVED,2024-10-27 18:47:46.387190
8439,idx_3940,CLOSED,2024-10-27 18:47:46.387190
8440,idx_3941,INGEST,2024-10-27 17:54:36.387192
8441,idx_3942,INGEST,2024-10-27 18:01:04.387193
8442,idx_3942,PROCESSING,2024-10-27 18:06:31.387193
8443,idx_3942,WORKING,2024-10-27 19:52:37.387193
8444,idx_3942,APPROVED,2024-10-27 21:16:13.387193
8445,idx_3942,CLOSED,2024-10-27 21:16:13.387193
8446,idx_3943,INGEST,2024-10-27 17:41:31.387195
8447,idx_3944,INGEST,2024-10-27 17:28:01.387196
8448,idx_3945,INGEST,2024-10-27 18:07:15.387198
8449,idx_3946,INGEST,2024-10-27 17:30:15.387199
8450,idx_3947,INGEST,2024-10-27 17:56:19.387201
8451,idx_3948,INGEST,2024-10-27 17:30:16.387202
8452,idx_3948,PROCESSING,2024-10-27 17:40:44.387202
8453,idx_3948,ASSIGNED,2024-10-27 17:46:52.387202
8454,idx_3948,WORKING,2024-10-27 18:20:38.387202
8455,idx_3948,PENDING_APPROVAL,2024-10-27 18:38:49.387202
8456,idx_3948,APPROVED,2024-10-27 18:43:48.387202
8457,idx_3948,CLOSED,2024-10-27 18:43:48.387202
8458,idx_3949,INGEST,2024-10-27 18:06:22.387204
8459,idx_3950,INGEST,2024-10-27 17:32:34.387206
8460,idx_3950,PROCESSING,2024-10-27 17:38:36.387206
8461,idx_3950,PROCESSING,2024-10-27 17:41:16.387206
8462,idx_3950,WORKING,2024-10-27 18:42:56.387206
8463,idx_3950,PENDING_APPROVAL,2024-10-27 18:59:25.387206
8464,idx_3950,APPROVED,2024-10-27 19:11:50.387206
8465,idx_3951,INGEST,2024-10-27 17:33:32.387207
8466,idx_3951,PROCESSING,2024-10-27 17:37:51.387207
8467,idx_3951,PROCESSING,2024-10-27 17:40:25.387207
8468,idx_3951,PROCESSING,2024-10-27 17:43:16.387207
8469,idx_3951,PROCESSING,2024-10-27 17:46:18.387207
8470,idx_3951,ASSIGNED,2024-10-27 17:50:11.387207
8471,idx_3952,INGEST,2024-10-27 17:53:30.387209
8472,idx_3953,INGEST,2024-10-27 18:02:30.387210
8473,idx_3953,PROCESSING,2024-10-27 18:15:14.387210
8474,idx_3953,WORKING,2024-10-27 20:09:11.387210
8475,idx_3953,PENDING_APPROVAL,2024-10-27 20:25:23.387210
8476,idx_3953,APPROVED,2024-10-27 20:38:33.387210
8477,idx_3953,CLOSED,2024-10-27 20:38:33.387210
8478,idx_3954,INGEST,2024-10-27 17:42:40.387212
8479,idx_3955,INGEST,2024-10-27 17:29:30.387213
8480,idx_3956,INGEST,2024-10-27 17:36:45.387215
8481,idx_3957,INGEST,2024-10-27 17:35:12.387216
8482,idx_3958,INGEST,2024-10-27 17:48:51.387218
8483,idx_3959,INGEST,2024-10-27 17:37:17.387219
8484,idx_3959,PROCESSING,2024-10-27 17:37:38.387219
8485,idx_3960,INGEST,2024-10-27 18:02:33.387221
8486,idx_3961,INGEST,2024-10-27 17:48:58.387223
8487,idx_3961,PROCESSING,2024-10-27 17:59:36.387223
8488,idx_3961,ASSIGNED,2024-10-27 18:07:23.387223
8489,idx_3961,ASSIGNED,2024-10-27 18:15:09.387223
8490,idx_3962,INGEST,2024-10-27 17:55:43.387224
8491,idx_3963,INGEST,2024-10-27 17:54:04.387226
8492,idx_3964,INGEST,2024-10-27 18:13:23.387227
8493,idx_3965,INGEST,2024-10-27 18:06:47.387229
8494,idx_3966,INGEST,2024-10-27 17:30:39.387230
8495,idx_3967,INGEST,2024-10-27 17:40:11.387232
8496,idx_3968,INGEST,2024-10-27 17:50:59.387233
8497,idx_3968,PROCESSING,2024-10-27 18:01:13.387233
8498,idx_3968,WORKING,2024-10-27 18:41:21.387233
8499,idx_3968,APPROVED,2024-10-27 19:41:36.387233
8500,idx_3968,CLOSED,2024-10-27 19:41:36.387233
8501,idx_3969,INGEST,2024-10-27 18:01:21.387235
8502,idx_3970,INGEST,2024-10-27 17:51:11.387236
8503,idx_3971,INGEST,2024-10-27 18:07:05.387238
8504,idx_3972,INGEST,2024-10-27 18:07:45.387239
8505,idx_3973,INGEST,2024-10-27 18:02:29.387241
8506,idx_3974,INGEST,2024-10-27 18:12:48.387243
8507,idx_3974,PROCESSING,2024-10-27 18:20:17.387243
8508,idx_3974,WORKING,2024-10-27 18:48:43.387243
8509,idx_3974,PENDING_APPROVAL,2024-10-27 19:03:41.387243
8510,idx_3974,APPROVED,2024-10-27 19:07:57.387243
8511,idx_3974,CLOSED,2024-10-27 19:07:57.387243
8512,idx_3975,INGEST,2024-10-27 17:54:13.387244
8513,idx_3976,INGEST,2024-10-27 18:02:19.387246
8514,idx_3976,PROCESSING,2024-10-27 18:07:20.387246
8515,idx_3976,ASSIGNED,2024-10-27 18:11:05.387246
8516,idx_3976,WORKING,2024-10-27 19:53:25.387246
8517,idx_3976,PENDING_APPROVAL,2024-10-27 20:09:33.387246
8518,idx_3976,APPROVED,2024-10-27 20:22:48.387246
8519,idx_3976,CLOSED,2024-10-27 20:22:48.387246
8520,idx_3977,INGEST,2024-10-27 17:56:19.387247
8521,idx_3978,INGEST,2024-10-27 17:54:02.387249
8522,idx_3979,INGEST,2024-10-27 18:04:54.387250
8523,idx_3980,INGEST,2024-10-27 17:33:33.387252
8524,idx_3980,PROCESSING,2024-10-27 17:51:15.387252
8525,idx_3981,INGEST,2024-10-27 17:42:42.387253
8526,idx_3982,INGEST,2024-10-27 17:44:55.387255
8527,idx_3983,INGEST,2024-10-27 18:03:41.387256
8528,idx_3983,PROCESSING,2024-10-27 18:12:01.387256
8529,idx_3983,PROCESSING,2024-10-27 18:15:03.387256
8530,idx_3983,WORKING,2024-10-27 19:19:39.387256
8531,idx_3983,APPROVED,2024-10-27 20:27:06.387256
8532,idx_3983,CLOSED,2024-10-27 20:27:06.387256
8533,idx_3984,INGEST,2024-10-27 18:01:41.387258
8534,idx_3984,PROCESSING,2024-10-27 18:14:50.387258
8535,idx_3984,WORKING,2024-10-27 20:15:54.387258
8536,idx_3984,PENDING_APPROVAL,2024-10-27 20:32:57.387258
8537,idx_3984,CLOSED,2024-10-27 20:32:57.387258
8538,idx_3985,INGEST,2024-10-27 17:44:12.387259
8539,idx_3986,INGEST,2024-10-27 18:08:17.387261
8540,idx_3987,INGEST,2024-10-27 17:36:58.387262
8541,idx_3988,INGEST,2024-10-27 17:50:06.387264
8542,idx_3989,INGEST,2024-10-27 17:39:33.387265
8543,idx_3990,INGEST,2024-10-27 17:54:44.387267
8544,idx_3991,INGEST,2024-10-27 18:04:50.387268
8545,idx_3991,PROCESSING,2024-10-27 18:14:47.387268
8546,idx_3991,ASSIGNED,2024-10-27 18:23:56.387268
8547,idx_3991,WORKING,2024-10-27 18:49:17.387268
8548,idx_3991,PENDING_APPROVAL,2024-10-27 19:02:47.387268
8549,idx_3991,APPROVED,2024-10-27 19:06:27.387268
8550,idx_3991,CLOSED,2024-10-27 19:06:27.387268
8551,idx_3992,INGEST,2024-10-27 17:35:56.387270
8552,idx_3992,PROCESSING,2024-10-27 17:53:06.387270
8553,idx_3993,INGEST,2024-10-27 18:15:54.387271
8554,idx_3993,PROCESSING,2024-10-27 18:32:35.387271
8555,idx_3993,PROCESSING,2024-10-27 18:36:40.387271
8556,idx_3994,INGEST,2024-10-27 18:11:49.387273
8557,idx_3994,PROCESSING,2024-10-27 18:23:23.387273
8558,idx_3994,ASSIGNED,2024-10-27 18:30:24.387273
8559,idx_3994,WORKING,2024-10-27 20:33:05.387273
8560,idx_3994,INGEST,2024-10-27 20:34:20.387273
8561,idx_3995,INGEST,2024-10-27 17:37:04.387274
8562,idx_3995,PROCESSING,2024-10-27 17:56:16.387274
8563,idx_3995,ASSIGNED,2024-10-27 18:01:38.387274
8564,idx_3995,WORKING,2024-10-27 18:25:09.387274
8565,idx_3995,PENDING_APPROVAL,2024-10-27 18:43:32.387274
8566,idx_3996,INGEST,2024-10-27 17:32:31.387276
8567,idx_3997,INGEST,2024-10-27 17:35:20.387277
8568,idx_3998,INGEST,2024-10-27 18:14:49.387279
8569,idx_3999,INGEST,2024-10-27 17:48:52.387280
8570,idx_4000,INGEST,2024-10-27 17:45:12.387282
8571,idx_4000,PROCESSING,2024-10-27 17:51:15.387282
8572,idx_4001,INGEST,2024-10-27 17:29:14.387284
8573,idx_4001,PROCESSING,2024-10-27 17:38:01.387284
8574,idx_4001,ASSIGNED,2024-10-27 17:43:04.387284
8575,idx_4001,WORKING,2024-10-27 18:31:57.387284
8576,idx_4001,PENDING_APPROVAL,2024-10-27 18:54:39.387284
8577,idx_4001,APPROVED,2024-10-27 19:01:18.387284
8578,idx_4001,CLOSED,2024-10-27 19:01:18.387284
8579,idx_4002,INGEST,2024-10-27 18:03:10.387285
8580,idx_4003,INGEST,2024-10-27 17:57:34.387287
8581,idx_4004,INGEST,2024-10-27 17:49:08.387288
8582,idx_4005,INGEST,2024-10-27 17:37:01.387290
8583,idx_4006,INGEST,2024-10-27 17:56:42.387291
8584,idx_4007,INGEST,2024-10-27 17:43:51.387293
8585,idx_4008,INGEST,2024-10-27 17:54:10.387295
8586,idx_4009,INGEST,2024-10-27 18:00:53.387296
8587,idx_4010,INGEST,2024-10-27 17:38:54.387298
8588,idx_4011,INGEST,2024-10-27 17:57:45.387299
8589,idx_4011,PROCESSING,2024-10-27 17:59:36.387299
8590,idx_4011,ASSIGNED,2024-10-27 18:05:44.387299
8591,idx_4011,WORKING,2024-10-27 20:02:52.387299
8592,idx_4011,PENDING_APPROVAL,2024-10-27 20:16:26.387299
8593,idx_4011,APPROVED,2024-10-27 20:17:30.387299
8594,idx_4011,PROCESSING,2024-10-27 20:20:52.387299
8595,idx_4012,INGEST,2024-10-27 17:49:17.387301
8596,idx_4013,INGEST,2024-10-27 17:30:28.387302
8597,idx_4013,PROCESSING,2024-10-27 17:43:57.387302
8598,idx_4013,WORKING,2024-10-27 19:24:02.387302
8599,idx_4013,PENDING_APPROVAL,2024-10-27 19:46:27.387302
8600,idx_4013,APPROVED,2024-10-27 19:54:02.387302
8601,idx_4013,CLOSED,2024-10-27 19:54:02.387302
8602,idx_4014,INGEST,2024-10-27 18:05:26.387304
8603,idx_4014,PROCESSING,2024-10-27 18:06:19.387304
8604,idx_4015,INGEST,2024-10-27 17:43:02.387305
8605,idx_4016,INGEST,2024-10-27 17:59:59.387307
8606,idx_4017,INGEST,2024-10-27 18:09:52.387308
8607,idx_4018,INGEST,2024-10-27 18:10:30.387310
8608,idx_4019,INGEST,2024-10-27 17:59:34.387311
8609,idx_4020,INGEST,2024-10-27 17:45:30.387313
8610,idx_4020,PROCESSING,2024-10-27 18:01:41.387313
8611,idx_4020,WORKING,2024-10-27 19:01:11.387313
8612,idx_4020,PENDING_APPROVAL,2024-10-27 19:18:05.387313
8613,idx_4020,APPROVED,2024-10-27 19:25:09.387313
8614,idx_4020,CLOSED,2024-10-27 19:25:09.387313
8615,idx_4021,INGEST,2024-10-27 17:30:31.387314
8616,idx_4021,PROCESSING,2024-10-27 17:41:16.387314
8617,idx_4022,INGEST,2024-10-27 17:43:41.387316
8618,idx_4023,INGEST,2024-10-27 17:34:25.387318
8619,idx_4024,INGEST,2024-10-27 17:55:39.387319
8620,idx_4024,PROCESSING,2024-10-27 17:57:17.387319
8621,idx_4024,WORKING,2024-10-27 18:22:54.387319
8622,idx_4024,APPROVED,2024-10-27 19:49:08.387319
8623,idx_4024,CLOSED,2024-10-27 19:49:08.387319
8624,idx_4025,INGEST,2024-10-27 18:00:48.387321
8625,idx_4026,INGEST,2024-10-27 18:10:25.387322
8626,idx_4027,INGEST,2024-10-27 18:16:17.387324
8627,idx_4028,INGEST,2024-10-27 18:15:59.387325
8628,idx_4029,INGEST,2024-10-27 17:45:46.387327
8629,idx_4030,INGEST,2024-10-27 18:03:52.387328
8630,idx_4031,INGEST,2024-10-27 18:13:48.387330
8631,idx_4032,INGEST,2024-10-27 17:50:33.387331
8632,idx_4033,INGEST,2024-10-27 18:16:17.387333
8633,idx_4034,INGEST,2024-10-27 17:50:43.387334
8634,idx_4035,INGEST,2024-10-27 18:16:04.387336
8635,idx_4035,PROCESSING,2024-10-27 18:23:07.387336
8636,idx_4036,INGEST,2024-10-27 18:06:12.387337
8637,idx_4037,INGEST,2024-10-27 17:41:08.387339
8638,idx_4038,INGEST,2024-10-27 18:09:16.387340
8639,idx_4039,INGEST,2024-10-27 17:29:44.387342
8640,idx_4039,PROCESSING,2024-10-27 17:38:35.387342
8641,idx_4039,ASSIGNED,2024-10-27 17:43:16.387342
8642,idx_4039,WORKING,2024-10-27 18:45:06.387342
8643,idx_4039,PENDING_APPROVAL,2024-10-27 18:54:50.387342
8644,idx_4039,APPROVED,2024-10-27 18:57:33.387342
8645,idx_4039,CLOSED,2024-10-27 18:57:33.387342
8646,idx_4040,INGEST,2024-10-27 18:13:20.387344
8647,idx_4041,INGEST,2024-10-27 17:58:22.387345
8648,idx_4041,PROCESSING,2024-10-27 18:12:46.387345
8649,idx_4041,WORKING,2024-10-27 18:46:47.387345
8650,idx_4041,PENDING_APPROVAL,2024-10-27 19:06:49.387345
8651,idx_4041,APPROVED,2024-10-27 19:15:58.387345
8652,idx_4041,CLOSED,2024-10-27 19:15:58.387345
8653,idx_4042,INGEST,2024-10-27 17:31:59.387347
8654,idx_4043,INGEST,2024-10-27 17:53:29.387348
8655,idx_4044,INGEST,2024-10-27 17:52:26.387350
8656,idx_4044,PROCESSING,2024-10-27 17:57:35.387350
8657,idx_4044,ASSIGNED,2024-10-27 18:01:13.387350
8658,idx_4044,WORKING,2024-10-27 20:00:04.387350
8659,idx_4044,PENDING_APPROVAL,2024-10-27 20:13:52.387350
8660,idx_4044,APPROVED,2024-10-27 20:15:34.387350
8661,idx_4044,CLOSED,2024-10-27 20:15:34.387350
8662,idx_4045,INGEST,2024-10-27 18:08:05.387351
8663,idx_4046,INGEST,2024-10-27 17:58:33.387353
8664,idx_4046,PROCESSING,2024-10-27 18:06:01.387353
8665,idx_4046,ASSIGNED,2024-10-27 18:15:14.387353
8666,idx_4047,INGEST,2024-10-27 18:05:13.387354
8667,idx_4048,INGEST,2024-10-27 18:13:48.387356
8668,idx_4048,PROCESSING,2024-10-27 18:22:06.387356
8669,idx_4048,ASSIGNED,2024-10-27 18:26:12.387356
8670,idx_4049,INGEST,2024-10-27 18:11:27.387358
8671,idx_4050,INGEST,2024-10-27 17:51:23.387360
8672,idx_4051,INGEST,2024-10-27 17:45:12.387361
8673,idx_4052,INGEST,2024-10-27 18:16:24.387363
8674,idx_4053,INGEST,2024-10-27 17:47:37.387364
8675,idx_4053,PROCESSING,2024-10-27 17:50:55.387364
8676,idx_4053,WORKING,2024-10-27 18:16:00.387364
8677,idx_4053,PENDING_APPROVAL,2024-10-27 18:27:35.387364
8678,idx_4053,APPROVED,2024-10-27 18:42:53.387364
8679,idx_4053,CLOSED,2024-10-27 18:42:53.387364
8680,idx_4054,INGEST,2024-10-27 18:14:33.387366
8681,idx_4055,INGEST,2024-10-27 18:08:45.387367
8682,idx_4056,INGEST,2024-10-27 17:50:58.387369
8683,idx_4057,INGEST,2024-10-27 17:50:39.387370
8684,idx_4058,INGEST,2024-10-27 17:46:39.387372
8685,idx_4058,PROCESSING,2024-10-27 18:02:37.387372
8686,idx_4058,ASSIGNED,2024-10-27 18:09:41.387372
8687,idx_4058,WORKING,2024-10-27 20:05:36.387372
8688,idx_4058,PENDING_APPROVAL,2024-10-27 20:21:43.387372
8689,idx_4058,PENDING_APPROVAL,2024-10-27 20:24:32.387372
8690,idx_4058,APPROVED,2024-10-27 20:35:34.387372
8691,idx_4058,PROCESSING,2024-10-27 20:38:46.387372
8692,idx_4059,INGEST,2024-10-27 18:14:26.387374
8693,idx_4060,INGEST,2024-10-27 17:32:39.387375
8694,idx_4061,INGEST,2024-10-27 17:43:13.387377
8695,idx_4062,INGEST,2024-10-27 17:42:15.387378
8696,idx_4062,PROCESSING,2024-10-27 17:57:06.387378
8697,idx_4063,INGEST,2024-10-27 17:28:36.387380
8698,idx_4063,PROCESSING,2024-10-27 17:31:07.387380
8699,idx_4064,INGEST,2024-10-27 17:28:48.387381
8700,idx_4065,INGEST,2024-10-27 17:30:20.387383
8701,idx_4066,INGEST,2024-10-27 17:58:56.387384
8702,idx_4066,PROCESSING,2024-10-27 18:07:28.387384
8703,idx_4066,WORKING,2024-10-27 19:14:40.387384
8704,idx_4066,APPROVED,2024-10-27 20:32:18.387384
8705,idx_4066,CLOSED,2024-10-27 20:32:18.387384
8706,idx_4067,INGEST,2024-10-27 18:16:41.387386
8707,idx_4068,INGEST,2024-10-27 17:47:35.387387
8708,idx_4069,INGEST,2024-10-27 17:32:23.387389
8709,idx_4070,INGEST,2024-10-27 17:54:54.387391
8710,idx_4071,INGEST,2024-10-27 17:34:01.387392
8711,idx_4072,INGEST,2024-10-27 18:01:45.387394
8712,idx_4072,PROCESSING,2024-10-27 18:18:41.387394
8713,idx_4073,INGEST,2024-10-27 17:34:52.387395
8714,idx_4074,INGEST,2024-10-27 18:01:00.387397
8715,idx_4075,INGEST,2024-10-27 18:04:12.387398
8716,idx_4076,INGEST,2024-10-27 17:30:25.387400
8717,idx_4077,INGEST,2024-10-27 18:13:31.387401
8718,idx_4078,INGEST,2024-10-27 17:56:39.387403
8719,idx_4079,INGEST,2024-10-27 17:37:45.387404
8720,idx_4080,INGEST,2024-10-27 17:42:00.387406
8721,idx_4081,INGEST,2024-10-27 18:11:56.387407
8722,idx_4081,PROCESSING,2024-10-27 18:17:08.387407
8723,idx_4081,WORKING,2024-10-27 19:49:45.387407
8724,idx_4081,PENDING_APPROVAL,2024-10-27 20:06:48.387407
8725,idx_4081,APPROVED,2024-10-27 20:12:21.387407
8726,idx_4081,INGEST,2024-10-27 20:14:18.387407
8727,idx_4081,PROCESSING,2024-10-27 20:28:43.387407
8728,idx_4082,INGEST,2024-10-27 17:43:33.387409
8729,idx_4082,PROCESSING,2024-10-27 17:45:40.387409
8730,idx_4082,INGEST,2024-10-27 17:47:08.387409
8731,idx_4083,INGEST,2024-10-27 17:29:28.387411
8732,idx_4084,INGEST,2024-10-27 17:42:59.387412
8733,idx_4085,INGEST,2024-10-27 18:08:15.387414
8734,idx_4086,INGEST,2024-10-27 18:14:15.387415
8735,idx_4087,INGEST,2024-10-27 17:34:40.387417
8736,idx_4088,INGEST,2024-10-27 17:29:12.387418
8737,idx_4089,INGEST,2024-10-27 18:10:36.387420
8738,idx_4090,INGEST,2024-10-27 17:32:03.387422
8739,idx_4090,PROCESSING,2024-10-27 17:46:23.387422
8740,idx_4090,ASSIGNED,2024-10-27 17:52:23.387422
8741,idx_4090,WORKING,2024-10-27 18:36:11.387422
8742,idx_4090,APPROVED,2024-10-27 20:22:26.387422
8743,idx_4090,CLOSED,2024-10-27 20:22:26.387422
8744,idx_4091,INGEST,2024-10-27 18:01:13.387424
8745,idx_4092,INGEST,2024-10-27 17:51:08.387426
8746,idx_4093,INGEST,2024-10-27 17:34:41.387427
8747,idx_4093,PROCESSING,2024-10-27 17:49:28.387427
8748,idx_4093,WORKING,2024-10-27 19:23:57.387427
8749,idx_4093,PENDING_APPROVAL,2024-10-27 19:37:34.387427
8750,idx_4093,APPROVED,2024-10-27 19:41:57.387427
8751,idx_4093,CLOSED,2024-10-27 19:41:57.387427
8752,idx_4094,INGEST,2024-10-27 17:30:51.387429
8753,idx_4095,INGEST,2024-10-27 18:07:53.387430
8754,idx_4096,INGEST,2024-10-27 17:58:59.387432
8755,idx_4097,INGEST,2024-10-27 18:11:27.387434
8756,idx_4098,INGEST,2024-10-27 17:42:07.387435
8757,idx_4099,INGEST,2024-10-27 18:13:15.387437
8758,idx_4099,PROCESSING,2024-10-27 18:22:41.387437
8759,idx_4099,ASSIGNED,2024-10-27 18:26:50.387437
8760,idx_4100,INGEST,2024-10-27 17:56:47.387438
8761,idx_4100,PROCESSING,2024-10-27 18:06:01.387438
8762,idx_4100,INGEST,2024-10-27 18:06:32.387438
8763,idx_4101,INGEST,2024-10-27 17:47:14.387440
8764,idx_4102,INGEST,2024-10-27 18:13:16.387441
8765,idx_4103,INGEST,2024-10-27 17:40:39.387443
8766,idx_4103,PROCESSING,2024-10-27 17:55:59.387443
8767,idx_4103,ASSIGNED,2024-10-27 18:05:18.387443
8768,idx_4104,INGEST,2024-10-27 18:09:49.387444
8769,idx_4104,PROCESSING,2024-10-27 18:19:25.387444
8770,idx_4104,WORKING,2024-10-27 20:09:18.387444
8771,idx_4104,PENDING_APPROVAL,2024-10-27 20:21:57.387444
8772,idx_4104,APPROVED,2024-10-27 20:23:58.387444
8773,idx_4104,CLOSED,2024-10-27 20:23:58.387444
8774,idx_4105,INGEST,2024-10-27 18:14:38.387446
8775,idx_4105,PROCESSING,2024-10-27 18:30:09.387446
8776,idx_4106,INGEST,2024-10-27 17:42:10.387447
8777,idx_4107,INGEST,2024-10-27 17:50:21.387449
8778,idx_4108,INGEST,2024-10-27 18:08:44.387450
8779,idx_4109,INGEST,2024-10-27 17:47:31.387452
8780,idx_4110,INGEST,2024-10-27 17:57:24.387453
8781,idx_4110,PROCESSING,2024-10-27 18:04:26.387453
8782,idx_4111,INGEST,2024-10-27 18:02:36.387455
8783,idx_4111,PROCESSING,2024-10-27 18:11:02.387455
8784,idx_4111,INGEST,2024-10-27 18:11:25.387455
8785,idx_4112,INGEST,2024-10-27 17:52:48.387456
8786,idx_4112,PROCESSING,2024-10-27 18:08:54.387456
8787,idx_4112,ASSIGNED,2024-10-27 18:13:18.387456
8788,idx_4112,WORKING,2024-10-27 18:56:46.387456
8789,idx_4113,INGEST,2024-10-27 17:52:00.387458
8790,idx_4114,INGEST,2024-10-27 17:30:03.387459
8791,idx_4114,PROCESSING,2024-10-27 17:36:06.387459
8792,idx_4115,INGEST,2024-10-27 18:17:02.387461
8793,idx_4116,INGEST,2024-10-27 17:44:23.387462
8794,idx_4117,INGEST,2024-10-27 17:53:38.387464
8795,idx_4117,PROCESSING,2024-10-27 18:06:54.387464
8796,idx_4117,ASSIGNED,2024-10-27 18:11:58.387464
8797,idx_4118,INGEST,2024-10-27 17:58:22.387466
8798,idx_4119,INGEST,2024-10-27 17:56:26.387467
8799,idx_4120,INGEST,2024-10-27 18:14:19.387469
8800,idx_4121,INGEST,2024-10-27 17:31:32.387470
8801,idx_4121,PROCESSING,2024-10-27 17:41:23.387470
8802,idx_4122,INGEST,2024-10-27 18:02:10.387472
8803,idx_4123,INGEST,2024-10-27 18:16:46.387473
8804,idx_4124,INGEST,2024-10-27 18:15:47.387475
8805,idx_4125,INGEST,2024-10-27 18:14:49.387477
8806,idx_4126,INGEST,2024-10-27 17:56:45.387479
8807,idx_4127,INGEST,2024-10-27 18:03:31.387480
8808,idx_4128,INGEST,2024-10-27 17:56:35.387482
8809,idx_4129,INGEST,2024-10-27 17:51:20.387483
8810,idx_4129,PROCESSING,2024-10-27 17:55:47.387483
8811,idx_4129,WORKING,2024-10-27 19:27:54.387483
8812,idx_4130,INGEST,2024-10-27 18:09:02.387485
8813,idx_4130,PROCESSING,2024-10-27 18:10:37.387485
8814,idx_4130,ASSIGNED,2024-10-27 18:16:05.387485
8815,idx_4131,INGEST,2024-10-27 17:50:47.387486
8816,idx_4132,INGEST,2024-10-27 18:01:47.387488
8817,idx_4133,INGEST,2024-10-27 17:46:03.387489
8818,idx_4134,INGEST,2024-10-27 18:12:54.387491
8819,idx_4135,INGEST,2024-10-27 18:16:30.387492
8820,idx_4136,INGEST,2024-10-27 17:53:32.387494
8821,idx_4137,INGEST,2024-10-27 17:29:14.387495
8822,idx_4138,INGEST,2024-10-27 17:57:02.387497
8823,idx_4138,PROCESSING,2024-10-27 17:57:43.387497
8824,idx_4138,PROCESSING,2024-10-27 18:00:39.387497
8825,idx_4139,INGEST,2024-10-27 17:33:29.387499
8826,idx_4140,INGEST,2024-10-27 18:06:30.387500
8827,idx_4141,INGEST,2024-10-27 18:10:41.387502
8828,idx_4142,INGEST,2024-10-27 18:00:53.387503
8829,idx_4143,INGEST,2024-10-27 17:57:49.387505
8830,idx_4143,PROCESSING,2024-10-27 18:03:11.387505
8831,idx_4143,PROCESSING,2024-10-27 18:06:10.387505
8832,idx_4143,INGEST,2024-10-27 18:07:25.387505
8833,idx_4144,INGEST,2024-10-27 18:07:55.387506
8834,idx_4145,INGEST,2024-10-27 17:29:20.387508
8835,idx_4146,INGEST,2024-10-27 18:17:18.387509
8836,idx_4147,INGEST,2024-10-27 17:57:13.387511
8837,idx_4148,INGEST,2024-10-27 17:51:33.387512
8838,idx_4148,PROCESSING,2024-10-27 18:06:16.387512
8839,idx_4148,WORKING,2024-10-27 19:02:13.387512
8840,idx_4148,PENDING_APPROVAL,2024-10-27 19:14:53.387512
8841,idx_4148,APPROVED,2024-10-27 19:25:15.387512
8842,idx_4148,CLOSED,2024-10-27 19:25:15.387512
8843,idx_4149,INGEST,2024-10-27 17:48:23.387514
8844,idx_4150,INGEST,2024-10-27 17:34:11.387516
8845,idx_4151,INGEST,2024-10-27 17:58:08.387517
8846,idx_4152,INGEST,2024-10-27 17:50:22.387519
8847,idx_4152,PROCESSING,2024-10-27 17:54:03.387519
8848,idx_4152,ASSIGNED,2024-10-27 18:03:08.387519
8849,idx_4152,WORKING,2024-10-27 18:33:56.387519
8850,idx_4152,PENDING_APPROVAL,2024-10-27 18:52:56.387519
8851,idx_4152,APPROVED,2024-10-27 19:07:49.387519
8852,idx_4152,CLOSED,2024-10-27 19:07:49.387519
8853,idx_4153,INGEST,2024-10-27 17:37:37.387520
8854,idx_4154,INGEST,2024-10-27 17:32:48.387522
8855,idx_4154,PROCESSING,2024-10-27 17:41:30.387522
8856,idx_4154,INGEST,2024-10-27 17:42:10.387522
8857,idx_4155,INGEST,2024-10-27 18:10:48.387523
8858,idx_4156,INGEST,2024-10-27 18:04:20.387525
8859,idx_4156,PROCESSING,2024-10-27 18:23:17.387525
8860,idx_4156,ASSIGNED,2024-10-27 18:29:52.387525
8861,idx_4157,INGEST,2024-10-27 17:54:33.387526
8862,idx_4158,INGEST,2024-10-27 18:16:42.387528
8863,idx_4158,PROCESSING,2024-10-27 18:36:09.387528
8864,idx_4158,ASSIGNED,2024-10-27 18:40:16.387528
8865,idx_4158,WORKING,2024-10-27 20:13:50.387528
8866,idx_4159,INGEST,2024-10-27 17:40:16.387530
8867,idx_4160,INGEST,2024-10-27 18:16:51.387531
8868,idx_4161,INGEST,2024-10-27 18:04:10.387533
8869,idx_4161,PROCESSING,2024-10-27 18:20:43.387533
8870,idx_4161,ASSIGNED,2024-10-27 18:27:38.387533
8871,idx_4162,INGEST,2024-10-27 17:29:17.387534
8872,idx_4162,PROCESSING,2024-10-27 17:43:25.387534
